Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
22/06/2020,ID-BA,Bali,31,0,12,19,1069,7,608,454,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,7.35,253.55,0.00,1.66,0.65%,56.88%,0.86,0.00
22/06/2020,ID-BT,Banten,8,0,0,8,1304,78,570,656,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.75,121.61,0.00,7.27,5.98%,43.71%,0.89,1.00
22/06/2020,ID-BE,Bengkulu,0,0,0,0,116,9,72,35,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,58.01,0.00,4.50,7.76%,62.07%,1.00,0.00
22/06/2020,ID-JK,DKI Jakarta,126,0,74,52,9584,567,5078,3939,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,11.62,883.63,0.00,52.28,5.92%,52.98%,0.89,0.00
22/06/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,273,8,238,27,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,75.19,0.00,2.20,2.93%,87.18%,0.00,1.00
22/06/2020,ID-GO,Gorontalo,3,0,4,-1,230,8,143,79,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,2.54,194.81,0.00,6.78,3.48%,62.17%,0.43,1.00
22/06/2020,IDN,Indonesia,954,35,331,588,46845,2500,18735,25610,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,3.60,176.65,0.13,9.43,5.34%,39.99%,1.11,0.97
22/06/2020,ID-JA,Jambi,0,0,0,0,111,0,46,65,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.00,31.77,0.00,0.00,0.00%,41.44%,1.00,1.00
22/06/2020,ID-JB,Jawa Barat,19,0,24,-5,2869,166,1283,1420,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.42,63.53,0.00,3.68,5.79%,44.72%,0.86,1.00
22/06/2020,ID-JT,Jawa Tengah,49,1,26,22,2705,136,971,1598,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,1.35,74.39,0.03,3.74,5.03%,35.90%,0.49,
22/06/2020,ID-JI,Jawa Timur,310,13,66,231,9740,727,2843,6170,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,7.66,240.62,0.32,17.96,7.46%,29.19%,3.41,0.76
22/06/2020,ID-KB,Kalimantan Barat,0,0,3,-3,295,2,218,75,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,0.00,54.40,0.00,0.37,0.68%,73.90%,1.00,1.00
22/06/2020,ID-KS,Kalimantan Selatan,89,0,10,79,2657,167,405,2085,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,22.12,660.44,0.00,41.51,6.29%,15.24%,0.95,0.00
22/06/2020,ID-KT,Kalimantan Tengah,21,3,7,11,781,48,261,472,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,8.17,303.86,1.17,18.67,6.15%,33.42%,,
22/06/2020,ID-KI,Kalimantan Timur,1,0,1,0,432,5,321,106,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.28,121.62,0.00,1.41,1.16%,74.31%,0.09,0.00
22/06/2020,ID-KU,Kalimantan Utara,1,0,0,1,177,2,149,26,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,1.54,272.98,0.00,3.08,1.13%,84.18%,1.00,1.00
22/06/2020,ID-BB,Kepulauan Bangka Belitung,0,0,10,-10,148,2,117,29,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,107.26,0.00,1.45,1.35%,79.05%,1.00,1.00
22/06/2020,ID-KR,Kepulauan Riau,3,0,9,-6,276,15,191,70,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,1.55,143.05,0.00,7.77,5.43%,69.20%,0.21,1.00
22/06/2020,ID-LA,Lampung,0,0,0,0,180,12,121,47,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.00,19.79,0.00,1.32,6.67%,67.22%,0.00,1.00
22/06/2020,ID-MA,Maluku,35,0,3,32,633,13,163,457,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,18.95,342.70,0.00,7.04,2.05%,25.75%,2.06,1.00
22/06/2020,ID-MU,Maluku Utara,20,2,14,4,431,25,70,336,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,15.29,329.56,1.53,19.12,5.80%,16.24%,1.82,
22/06/2020,ID-NB,Nusa Tenggara Barat,11,1,13,-3,1065,45,734,286,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,2.09,202.08,0.19,8.54,4.23%,68.92%,2.20,
22/06/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,111,1,40,70,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,20.51,0.00,0.18,0.90%,36.04%,0.00,1.00
22/06/2020,ID-PA,Papua,11,0,0,11,1439,7,297,1135,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,2.53,331.54,0.00,1.61,0.49%,20.64%,0.22,1.00
22/06/2020,ID-PB,Papua Barat,0,0,0,0,224,2,128,94,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,0.00,196.37,0.00,1.75,0.89%,57.14%,0.00,1.00
22/06/2020,ID-RI,Riau,24,0,1,23,165,8,117,40,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,3.95,27.16,0.00,1.32,4.85%,70.91%,,1.00
22/06/2020,ID-SR,Sulawesi Barat,0,0,0,0,104,2,77,25,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,66.67,0.00,1.28,1.92%,74.04%,1.00,1.00
22/06/2020,ID-SN,Sulawesi Selatan,111,7,38,66,3902,144,1320,2438,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,11.77,413.92,0.74,15.28,3.69%,33.83%,1.00,
22/06/2020,ID-ST,Sulawesi Tengah,3,0,0,3,176,4,132,40,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,1.02,59.55,0.00,1.35,2.27%,75.00%,,1.00
22/06/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,334,5,217,112,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.76,126.73,0.00,1.90,1.50%,64.97%,,1.00
22/06/2020,ID-SA,Sulawesi Utara,1,0,2,-1,852,70,144,638,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,1.245.212.396,1.259.638.212,0.38,322.50,0.00,26.50,8.22%,16.90%,0.02,1.00
22/06/2020,ID-SB,Sumatera Barat,0,0,2,-2,707,30,505,172,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,1.004.650.624,-0.850253225,0.00,128.10,0.00,5.44,4.24%,71.43%,0.00,1.00
22/06/2020,ID-SS,Sumatera Selatan,59,0,17,42,1836,71,768,997,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,1.041.694.647,-3.216.211.808,7.18,223.42,0.00,8.64,3.87%,41.83%,1.04,0.00
22/06/2020,ID-SU,Sumatera Utara,20,3,4,13,1108,73,263,772,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,1.34,74.49,0.20,4.91,6.59%,23.74%,1.54,1.50
23/06/2020,ID-AC,Aceh,0,0,0,0,49,2,20,27,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.00,9.34,0.00,0.38,4.08%,40.82%,1.00,1.00
23/06/2020,ID-BA,Bali,35,0,24,11,1104,7,632,465,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,8.30,261.85,0.00,1.66,0.63%,57.25%,1.13,1.00
23/06/2020,ID-BT,Banten,10,0,13,-3,1314,78,583,653,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.93,122.55,0.00,7.27,5.94%,44.37%,1.25,1.00
23/06/2020,ID-BE,Bengkulu,2,1,0,1,118,10,72,36,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,1.00,59.01,0.50,5.00,8.47%,61.02%,,
23/06/2020,ID-JK,DKI Jakarta,163,8,109,46,9747,575,5187,3985,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,15.03,898.66,0.74,53.01,5.90%,53.22%,1.29,
23/06/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,5,-2,276,8,243,25,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.83,76.01,0.00,2.20,2.90%,88.04%,,1.00
23/06/2020,ID-GO,Gorontalo,1,0,30,-29,231,8,173,50,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,0.85,195.65,0.00,6.78,3.46%,74.89%,0.33,1.00
23/06/2020,IDN,Indonesia,1051,35,506,510,47896,2535,19241,26120,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,3.96,180.61,0.13,9.56,5.29%,40.17%,1.10,1.00
23/06/2020,ID-JA,Jambi,2,0,20,-18,113,0,66,47,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.57,32.35,0.00,0.00,0.00%,58.41%,,1.00
23/06/2020,ID-JB,Jawa Barat,32,0,30,2,2901,166,1313,1422,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.71,64.24,0.00,3.68,5.72%,45.26%,1.68,1.00
23/06/2020,ID-JT,Jawa Tengah,49,4,44,1,2754,140,1015,1599,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,1.35,75.73,0.11,3.85,5.08%,36.86%,1.00,4.00
23/06/2020,ID-JI,Jawa Timur,260,13,60,187,10000,740,2903,6357,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,6.42,247.04,0.32,18.28,7.40%,29.03%,0.84,1.00
23/06/2020,ID-KB,Kalimantan Barat,15,0,4,11,310,2,222,86,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,2.77,57.17,0.00,0.37,0.65%,71.61%,,1.00
23/06/2020,ID-KS,Kalimantan Selatan,27,1,28,-2,2684,168,433,2083,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,6.71,667.16,0.25,41.76,6.26%,16.13%,0.30,
23/06/2020,ID-KT,Kalimantan Tengah,11,1,7,3,792,49,268,475,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,4.28,308.14,0.39,19.06,6.19%,33.84%,0.52,0.33
23/06/2020,ID-KI,Kalimantan Timur,12,0,1,11,444,5,322,117,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,3.38,124.99,0.00,1.41,1.13%,72.52%,12.00,1.00
23/06/2020,ID-KU,Kalimantan Utara,0,0,0,0,177,2,149,26,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,0.00,272.98,0.00,3.08,1.13%,84.18%,0.00,1.00
23/06/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,148,2,117,29,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,107.26,0.00,1.45,1.35%,79.05%,1.00,1.00
23/06/2020,ID-KR,Kepulauan Riau,0,0,0,0,276,15,191,70,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,0.00,143.05,0.00,7.77,5.43%,69.20%,0.00,1.00
23/06/2020,ID-LA,Lampung,0,0,0,0,180,12,121,47,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.00,19.79,0.00,1.32,6.67%,67.22%,1.00,1.00
23/06/2020,ID-MA,Maluku,1,0,4,-3,634,13,167,454,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.54,343.24,0.00,7.04,2.05%,26.34%,0.03,1.00
23/06/2020,ID-MU,Maluku Utara,33,1,12,20,464,26,82,356,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,25.23,354.79,0.76,19.88,5.60%,17.67%,1.65,0.50
23/06/2020,ID-NB,Nusa Tenggara Barat,14,0,8,6,1079,45,742,292,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,2.66,204.73,0.00,8.54,4.17%,68.77%,1.27,0.00
23/06/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,111,1,40,70,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592.271,-8.682.205,0.00,20.51,0.00,0.18,0.90%,36.04%,1.00,1.00
23/06/2020,ID-PA,Papua,55,0,0,55,1494,7,297,1190,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,12.67,344.21,0.00,1.61,0.47%,19.88%,5.00,1.00
23/06/2020,ID-PB,Papua Barat,0,0,1,-1,224,2,129,93,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,1.329.762.624,-2.045.160.182,0.00,196.37,0.00,1.75,0.89%,57.59%,1.00,1.00
23/06/2020,ID-RI,Riau,27,1,0,26,192,9,117,66,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,1.018.051.092,0.511647851,4.45,31.61,0.16,1.48,4.69%,60.94%,1.13,
23/06/2020,ID-SR,Sulawesi Barat,0,0,1,-1,104,2,78,24,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,1.193.450.194,-2.461.746.053,0.00,66.67,0.00,1.28,1.92%,75.00%,1.00,1.00
23/06/2020,ID-SN,Sulawesi Selatan,136,1,42,93,4038,145,1362,2531,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,14.43,428.35,0.11,15.38,3.59%,33.73%,1.23,0.14
23/06/2020,ID-ST,Sulawesi Tengah,3,0,8,-5,179,4,140,35,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,1.212.010.927,-100.413.668,1.02,60.56,0.00,1.35,2.23%,78.21%,1.00,1.00
23/06/2020,ID-SG,Sulawesi Tenggara,2,0,1,1,336,5,218,113,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.76,127.49,0.00,1.90,1.49%,64.88%,1.00,1.00
23/06/2020,ID-SA,Sulawesi Utara,7,0,2,5,859,70,146,643,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,1.245.212.396,1.259.638.212,2.65,325.15,0.00,26.50,8.15%,17.00%,7.00,1.00
23/06/2020,ID-SB,Sumatera Barat,5,0,19,-14,712,30,524,158,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,1.004.650.624,-0.850253225,0.91,129.00,0.00,5.44,4.21%,73.60%,,1.00
23/06/2020,ID-SS,Sumatera Selatan,17,2,47,-32,1853,73,815,965,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,1.041.694.647,-3.216.211.808,2.07,225.49,0.24,8.88,3.94%,43.98%,0.29,
23/06/2020,ID-SU,Sumatera Utara,117,3,3,111,1225,76,266,883,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,7.87,82.35,0.20,5.11,6.20%,21.71%,5.85,1.00
24/06/2020,ID-AC,Aceh,4,0,0,4,53,2,20,31,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.76,10.10,0.00,0.38,3.77%,37.74%,,1.00
24/06/2020,ID-BA,Bali,44,0,7,37,1148,7,639,502,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,1.151.317.136,-8.369.471.688,10.44,272.28,0.00,1.66,0.61%,55.66%,1.26,1.00
24/06/2020,ID-BT,Banten,19,0,7,12,1333,78,590,665,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,1.77,124.32,0.00,7.27,5.85%,44.26%,1.90,1.00
24/06/2020,ID-BE,Bengkulu,0,0,1,-1,118,10,73,35,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,1.023.384.213,-3.533.583.627,0.00,59.01,0.00,5.00,8.47%,61.86%,0.00,0.00
24/06/2020,ID-JK,DKI Jakarta,154,8,95,51,9901,583,5282,4036,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,14.20,912.86,0.74,53.75,5.89%,53.35%,0.94,1.00
24/06/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,11,-10,277,8,254,15,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.28,76.29,0.00,2.20,2.89%,91.70%,0.33,1.00
24/06/2020,ID-GO,Gorontalo,7,0,0,7,238,8,173,57,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,1.223.760.581,0.687002604,5.93,201.58,0.00,6.78,3.36%,72.69%,7.00,1.00
24/06/2020,IDN,Indonesia,1113,38,417,658,49009,2573,19658,26778,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,4.20,184.81,0.14,9.70,5.25%,40.11%,1.06,1.09
24/06/2020,ID-JA,Jambi,0,0,0,0,113,0,66,47,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,1.027.236.404,-169.769.766,0.00,32.35,0.00,0.00,0.00%,58.41%,0.00,1.00
24/06/2020,ID-JB,Jawa Barat,46,0,9,37,2947,166,1322,1459,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,1.02,65.25,0.00,3.68,5.63%,44.86%,1.44,1.00
24/06/2020,ID-JT,Jawa Tengah,76,2,12,62,2830,142,1027,1661,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,2.09,77.82,0.05,3.90,5.02%,36.29%,1.55,0.50
24/06/2020,ID-JI,Jawa Timur,188,9,80,99,10188,749,2983,6456,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,4.64,251.69,0.22,18.50,7.35%,29.28%,0.72,0.69
24/06/2020,ID-KB,Kalimantan Barat,0,0,5,-5,310,2,227,81,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,1.111.211.776,-0.086474572,0.00,57.17,0.00,0.37,0.65%,73.23%,0.00,1.00
24/06/2020,ID-KS,Kalimantan Selatan,90,7,15,68,2774,175,448,2151,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,1.154.385.783,-2.993.594.979,22.37,689.53,1.74,43.50,6.31%,16.15%,3.33,7.00
24/06/2020,ID-KT,Kalimantan Tengah,4,0,0,4,796,49,268,479,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,1.56,309.69,0.00,19.06,6.16%,33.67%,0.36,0.00
24/06/2020,ID-KI,Kalimantan Timur,9,1,10,-2,453,6,332,115,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,2.53,127.53,0.28,1.69,1.32%,73.29%,0.75,
24/06/2020,ID-KU,Kalimantan Utara,2,0,2,0,179,2,151,26,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,1.162.188.791,2.891.012.621,3.08,276.06,0.00,3.08,1.12%,84.36%,,1.00
24/06/2020,ID-BB,Kepulauan Bangka Belitung,0,0,9,-9,148,2,126,20,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,1.065.499.324,-2.447.444.127,0.00,107.26,0.00,1.45,1.35%,85.14%,1.00,1.00
24/06/2020,ID-KR,Kepulauan Riau,3,0,2,1,279,15,193,71,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261.746,3.916.346,1.55,144.60,0.00,7.77,5.38%,69.18%,,1.00
24/06/2020,ID-LA,Lampung,2,0,7,-5,182,12,128,42,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.22,20.01,0.00,1.32,6.59%,70.33%,,1.00
24/06/2020,ID-MA,Maluku,37,1,4,32,671,14,171,486,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,20.03,363.27,0.54,7.58,2.09%,25.48%,37.00,
24/06/2020,ID-MU,Maluku Utara,96,0,6,90,560,26,88,446,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,73.41,428.20,0.00,19.88,4.64%,15.71%,2.91,0.00
24/06/2020,ID-NB,Nusa Tenggara Barat,21,2,19,0,1100,47,761,292,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,1.175.086.257,-8.606.998.866,3.98,208.72,0.38,8.92,4.27%,69.18%,1.50,
